gene,avg_bulk_CPM,hgnc_symbol
ENSG00000222971,0.0039774668667758,RNA5SP222
ENSG00000149428;ENSG00000280682,0.00397629394507225,HYOU1
ENSG00000222111,0.0039747579317351,RN7SKP148
ENSG00000212305,0.0039724205363547,RNU6-679P
ENSG00000237408,0.0039709643402781,ART2BP
ENSG00000231368,0.0039698469753718,RPSAP40
ENSG00000224291,0.003969665805828,RPL38P6
ENSG00000207456,0.0039696351330508,RNU6-997P
ENSG00000261689,0.0039689139798366,AGGF1P4
ENSG00000222682,0.0039686881149476,RNA5SP38
ENSG00000221641,0.0039681360461906,MIR1268A
ENSG00000243346,0.0039673178053348,RN7SL601P
ENSG00000197185,0.0039670027777322,SSX11P
ENSG00000200619,0.0039668073770065,RNA5SP447
ENSG00000200601,0.0039660564695645,RNA5SP50
ENSG00000249491,0.0039643254745923,EGFLAM-AS1
ENSG00000199666,0.0039618199592675,SNORD3G
ENSG00000261515,0.0039528132148571,VN1R70P
ENSG00000212309,0.0039526455770916,SNORD70B
ENSG00000284076;ENSG00000261247,0.003948431703972556,GOLGA8T
ENSG00000237913,0.0039481676762911,FTLP19
ENSG00000250857,0.0039471849549906,TRIM60P15
ENSG00000223168,0.0039466974414644,RN7SKP142
ENSG00000104529;ENSG00000273594,0.003944047087159056,EEF1D
ENSG00000263670,0.0039393132282813,MIR4457
ENSG00000222416,0.0039390603954339,RNA5SP274
ENSG00000207873,0.0039360399681447,MIR513A1
ENSG00000250973,0.0039332951095332,KRTAP13-6P
ENSG00000207577,0.0039307865974655,MIR587
ENSG00000228134,0.0039303536255453,UBE2V1P14
ENSG00000234349,0.0039300523088313,GLUD1P9
ENSG00000200411,0.0039287216006892,RNA5SP346
ENSG00000207472,0.0039277500883679,RNU6-41P
ENSG00000251813,0.0039251669048001,RNU6-983P
ENSG00000225234,0.0039251108131717,TRAPPC12-AS1
ENSG00000230706,0.0039236869675314,TMEM184CP1
ENSG00000225413;ENSG00000281077,0.00392238347387335,LINC02557
ENSG00000248328,0.0039197430502276,MTCO3P28
ENSG00000230788,0.0039189132249787,CTDSPL2P2
ENSG00000233526,0.0039180047087051,RFC5P1
ENSG00000255534,0.0039172692399269,OR4A43P
ENSG00000083896;ENSG00000275272,0.0039132934710043,YTHDC1
ENSG00000214245,0.0039124654448721,PUDPP3
ENSG00000207768,0.0039121813390786,MIR188
ENSG00000277292;ENSG00000276293,0.00391107539340505,PIP4K2B
ENSG00000236594,0.0039098989463933,RPS27AP14
ENSG00000252350,0.0039094393096096,RPPH1-3P
ENSG00000238265,0.0039090106952081,LINC00317
ENSG00000276639,0.0039060577768443,MIR7154
ENSG00000252401,0.0039050358801565,RNU4ATAC6P
ENSG00000169040;ENSG00000280840,0.0039045041854931213,PMCHL2
ENSG00000252483,0.0038996367019942,RNU6-1178P
ENSG00000221238,0.0038980161740548,MIR1285-2
ENSG00000222312,0.0038972716868392,RNA5SP178
ENSG00000216853,0.0038959841761862,MTCYBP36
ENSG00000230249,0.0038941093278707,RPS24P21
ENSG00000200796,0.0038912091819778,RNU6-753P
ENSG00000234359,0.0038891349984779,ELK1P1
ENSG00000244404,0.0038829482791634,RN7SL216P
ENSG00000248720,0.0038811989303398,RFPL4AP5
ENSG00000207330,0.0038780413500947,RNU6-73P
ENSG00000202264,0.0038758656402547,RNA5SP77
ENSG00000226242,0.003873057046339,RPS17P8
ENSG00000199446,0.0038725355327263,RNU6-543P
ENSG00000251166,0.003869340113692,OR7E163P
ENSG00000212518,0.0038684387548076,RNU11-5P
ENSG00000212100,0.0038666113079171,MIR764
ENSG00000239625,0.0038648763375636,RN7SL241P
ENSG00000130538,0.0038599004550808,OR11H1
ENSG00000228374,0.0038591278559134,RPL9P13
ENSG00000185982,0.0038575371181805,DEFB128
ENSG00000252057,0.003856102401514,RNU7-174P
ENSG00000230213,0.0038528110487071,OR8V1P
ENSG00000241207,0.0038477560375116,SSX18P
ENSG00000248834,0.0038468046545387,MARK2P5
ENSG00000225482,0.0038434414655309,RPS6P14
ENSG00000226461,0.0038430273552898,OR10G5P
ENSG00000256852,0.0038426258031454,KNOP1P1
ENSG00000263973,0.0038409740653494,MIR4760
ENSG00000229307,0.003837857350167,LINC00459
ENSG00000239001,0.0038377645040933,RNU6-420P
ENSG00000248913,0.0038369943057211,PHB1P14
ENSG00000273559;ENSG00000276761,0.0038359986634745004,CWC25
ENSG00000271162,0.0038355910368335,PRR11P1
ENSG00000252091,0.0038352074532207,RNU6-1146P
ENSG00000222150,0.0038343804566997,RNA5SP239
ENSG00000234590,0.0038311491568533,GNG5P5
ENSG00000265919,0.0038307537847877,MIR4280
ENSG00000248903,0.0038301720169086,KRTAP5-13P
ENSG00000233025;ENSG00000282789,0.00382919022914855,CRYZP1
ENSG00000229432;ENSG00000206461;ENSG00000225543;ENSG00000204542;ENSG00000231624;ENSG00000224105,0.003828309944376555,C6orf15
ENSG00000236604,0.0038252647106411,LYPLA2P3
ENSG00000269154,0.003823604995238,BNIP3P13
ENSG00000201727,0.0038216753645889,RNA5SP173
ENSG00000254738,0.0038212452237616,MRGPRX11P
ENSG00000160932;ENSG00000278032,0.003812601917817002,LY6E
ENSG00000207150,0.003812436011456,RNU6-185P
ENSG00000255541,0.0038116951630609,CKS1BP4
ENSG00000218776,0.0038111706454464,MTATP6P31
ENSG00000255215,0.0038109513020849,OR4R1P
ENSG00000234069,0.0038076135899449,GAPDHP53
ENSG00000252386,0.0038068079281647,RNU6-1018P
ENSG00000230636,0.0037978729659849,RPL36P1
ENSG00000241136,0.0037949836322438,PAICSP6
ENSG00000186119,0.003794150649825,OR5D18
ENSG00000274886,0.0037920894372096,SEPTIN14P17
ENSG00000224075,0.0037914632525594,TTTY22
ENSG00000264342,0.0037863954728356,MIR3660
ENSG00000252267,0.0037863551991289,RNA5SP495
ENSG00000244372,0.0037859786085527,RN7SL423P
ENSG00000213664,0.0037856540820315,RPS16P8
ENSG00000228898,0.0037839542344281,MTCO1P43
ENSG00000248302,0.0037834433661008,BNIP3P41
ENSG00000160695;ENSG00000280616,0.0037771015167741,VPS11
ENSG00000252264,0.0037763548959079,RNU7-153P
ENSG00000224087,0.0037760042058811,POTEF-AS1
ENSG00000273907,0.0037756858598545,CA15P2
ENSG00000207969,0.0037753784882764,MIR507
ENSG00000266583,0.003774863258819,MIR4478
ENSG00000267599,0.0037747565676774,LINC02959
ENSG00000228042,0.0037739253353164,M6PRP1
ENSG00000251810,0.0037722837074048,RN7SKP132
ENSG00000252475,0.0037714663995715,RNU6-1332P
ENSG00000221393,0.0037696468407541,MIR1302-6
ENSG00000200216,0.0037689927353609,RNU6-745P
ENSG00000240027,0.0037676354230698,RPS27P24
ENSG00000233446,0.0037667054366283,PDK1P2
ENSG00000178130,0.0037626311378566,FAM27E5
ENSG00000206780,0.0037605290804913,SNORA75B
ENSG00000226489,0.003759716215457,RPL36AP17
ENSG00000241891,0.003757437241052,RPL9P6
ENSG00000279245,0.003754969378557,FAM223A
ENSG00000254776,0.003750542177204,PRR23D3P
ENSG00000210117,0.0037484422417382,MT-TW
ENSG00000205433,0.0037440657984013,SNRPGP6
ENSG00000255536,0.0037439099925649,MRGPRX5P
ENSG00000199158,0.0037438659958294,MIR96
ENSG00000266782,0.0037429429587666,MIR3663
ENSG00000249270,0.0037419672513395,KATNBL1P4
ENSG00000223321,0.0037394593647732,RN7SKP293
ENSG00000099974;ENSG00000275758,0.0037389965260874254,DDTL
ENSG00000237662,0.0037385469252666,SOCS2P1
ENSG00000275334,0.0037373991941643,MIR5787
ENSG00000199361,0.0037290941958992,RNU1-150P
ENSG00000226395,0.0037274534593841,MRPS21P5
ENSG00000207222,0.0037270280432667,RNU6-456P
ENSG00000266756,0.0037265992227535,MIR5680
ENSG00000221288,0.0037244267438431,MIR663B
ENSG00000265538,0.0037228195608938,MIR4421
ENSG00000230182,0.0037215494164096,RNF10P1
ENSG00000271024,0.0037213445665421,HSPE1P19
ENSG00000242635,0.0037129410955227,RPS14P7
ENSG00000263360,0.0037108057623908,RN7SL134P
ENSG00000100312,0.0037107173748395,ACR
ENSG00000201095,0.0037010415724341,RNU6-266P
ENSG00000226885,0.0036990261059297,E2F6P3
ENSG00000251916,0.0036974899072656,RNU1-61P
ENSG00000253906,0.0036968349811936,IGKV2D-10
ENSG00000215353,0.0036946742467078,C1QBPP1
ENSG00000266168,0.003694266276011,MIR3147
ENSG00000249777,0.003694113088606,SAP18P1
ENSG00000125207;ENSG00000275051,0.0036940371363835232,PIWIL1
ENSG00000201707,0.0036933895533282,RNU6-818P
ENSG00000274263,0.0036887054694206,MIR7702
ENSG00000252988,0.0036870340036975,RNU6-111P
ENSG00000275141,0.003686207079656,MIR6888
ENSG00000255305,0.0036862061983996,ANKRD33BP9
ENSG00000237322,0.0036826310561614,RPL7L1P10
ENSG00000148248;ENSG00000280951,0.0036821245016780023,SURF4
ENSG00000271814,0.0036819458387047,RN7SKP290
ENSG00000200161,0.0036818594716252,RN7SKP145
ENSG00000203781,0.0036786842475337,S100A7P1
ENSG00000271890,0.0036775231184678,OR10AE1P
ENSG00000232419,0.0036772051780711,TTTY19
ENSG00000197038,0.0036765951467686,RBMY1A3P
ENSG00000243541,0.0036707293262767,RN7SL104P
ENSG00000231366,0.0036703471580922,RPS26P40
ENSG00000266166,0.0036694842939673,RN7SL557P
ENSG00000222154,0.0036688734877484,RN7SKP218
ENSG00000213489,0.0036688478322941,FBLIM1P1
ENSG00000231491,0.0036648550122971,JKAMPP1
ENSG00000235039,0.0036622797387379,MTND6P12
ENSG00000254642,0.0036613078842362,COX6CP5
ENSG00000270252,0.0036603558835792,IGKV3OR2-5
ENSG00000264102,0.003657762063194,MIR4688
ENSG00000234731,0.0036569500628618,MTND4LP16
ENSG00000284546,0.0036494450316446,SSU72L3
ENSG00000234122,0.0036479023069959,TRBV22OR9-2
ENSG00000233353,0.0036464603607098,RPS7P9
ENSG00000252346,0.0036459928703278,RNA5SP121
ENSG00000201085,0.0036448544933506,RNU6-173P
ENSG00000273732,0.0036447613679006,VN1R74P
ENSG00000206974,0.0036447190672347,RNU6-1144P
ENSG00000206758,0.0036446244385006,RNU6-317P
ENSG00000199475,0.0036418325103583,RN7SKP104
ENSG00000261511,0.0036403099050101,CYP3A137P
ENSG00000250356,0.003638569651828,HSPE1P23
ENSG00000265423,0.0036370525700007,MIR4652
ENSG00000270916,0.0036344236672582,RPL12P50
ENSG00000207483,0.0036334706537508,RNU6-1067P
ENSG00000278525,0.003631977441695,RN7SL607P
ENSG00000207138,0.0036317698167835,RNU6-869P
ENSG00000278422,0.0036316385926604,RN7SL331P
ENSG00000230416,0.0036290574314116,OR5M4P
ENSG00000263885,0.00362532793287,MIR3920
ENSG00000272901;ENSG00000183172;ENSG00000272835;ENSG00000274112,0.0036232967104129995,SMDT1
ENSG00000232958,0.0036232863048746,MTARC2P1
ENSG00000250272,0.0036223493218183,TRMT112P1
ENSG00000244197,0.0036212880057805,RN7SL766P
ENSG00000226700,0.0036193899533676,MTND4P25
ENSG00000252857,0.0036176577383024,RNU6-389P
ENSG00000222740,0.0036172920750954,RNA5SP328
ENSG00000201618,0.0036163286430242,RNA5SP505
ENSG00000206827,0.0036159345065122,RNU6-1032P
ENSG00000251770,0.0036099489371456,RNA5SP486
ENSG00000229643,0.0036093096072818,LINC00280
ENSG00000213439,0.0036068544728761,OR5AC1
ENSG00000233892;ENSG00000228199;ENSG00000228227;ENSG00000226175;ENSG00000225109;ENSG00000234574;ENSG00000236798;ENSG00000224954,0.003602722922827932,PAIP1P1
ENSG00000212446,0.0035919768398451,RNU6-131P
ENSG00000230214,0.0035905532386666,FTLP18
ENSG00000238051,0.0035857646579141,ISCUP1
ENSG00000183981,0.0035833509409003,MAGEA13P
ENSG00000262461,0.0035826831702008,SPDYE9
ENSG00000270350,0.0035825594642944,MTND4LP5
ENSG00000276878,0.0035808566742257,MIR6074
ENSG00000266915,0.0035786846142954,MRPS5P4
ENSG00000271679,0.0035737642935508,LSM1P2
ENSG00000258300,0.0035726536117949,NUTF2P2
ENSG00000276442,0.003571599777913,RNA5SP529
ENSG00000252288,0.0035711542410249,RNU6-966P
ENSG00000232168,0.0035690428217266,P2RY10BP
ENSG00000256494;ENSG00000276226,0.0035680686545875,LINC02825
ENSG00000266321,0.0035673357595033,MIR4293
ENSG00000249990,0.003558473894512,MTCO2P24
ENSG00000228836,0.0035580890259885,CT45A5
ENSG00000226028,0.0035573433774475,PFN1P12
ENSG00000242850,0.0035532603469762,RPL23AP68
ENSG00000222457,0.003551759882182,RNU6-121P
ENSG00000242520,0.0035512843361762,MAGEA5P
ENSG00000241788,0.0035505440708432,COX6B1P2
ENSG00000207441,0.003550215444607,RNU6-21P
ENSG00000277418,0.0035501473899379,RNA5SP531
ENSG00000231588,0.0035494227325435,SHQ1P1
ENSG00000239684,0.0035487188782835,PTGER4P3
ENSG00000267450,0.0035421279415201,OR1AB1P
ENSG00000284231,0.0035419013928684,MIR424
ENSG00000265682,0.0035374967630846,MIR4267
ENSG00000236981,0.0035373299103083,OR10G9
ENSG00000227883,0.0035359769062096,ATP6V0E1P4
ENSG00000275145;ENSG00000283153;ENSG00000109536;ENSG00000283630,0.0035353715219348814,FRG1
ENSG00000207364,0.0035332925913506,RNU6-939P
ENSG00000233015,0.0035294033817199,SLC25A6P1
ENSG00000239792,0.0035275199317458,CDRT15P5
ENSG00000213653,0.0035265399262455,RPL22P22
ENSG00000206842,0.0035260545088126,RNU6-413P
ENSG00000201395,0.0035208925090555,RN7SKP257
ENSG00000222099,0.0035206292857308,RN7SKP32
ENSG00000200786,0.0035184114841377,RNA5SP234
ENSG00000200431,0.0035110948337988,RNU4-81P
ENSG00000236158,0.0035093770496887,RFC3P1
ENSG00000277975,0.0035065839066795,CSTP2
ENSG00000253816,0.0035054012527382,GUSBP14
ENSG00000249337,0.0035048381056487,SNX18P25
ENSG00000226831,0.0035047570552207,MED15P3
ENSG00000253900;ENSG00000273935,0.003501341827771782,CDH12P4
ENSG00000226888,0.0034974882937065,RPLP1P10
ENSG00000242158,0.0034944961220665,RN7SL361P
ENSG00000233489,0.0034942512422091,PAXBP1P1
ENSG00000263409,0.0034926430098967,MIR4747
ENSG00000196589,0.0034914725741545,MBD3L2B
ENSG00000271056,0.0034910144893471,MRPS22P1
ENSG00000241789,0.0034889126634595,RN7SL504P
ENSG00000226307,0.0034889061818076,HNRNPDLP1
ENSG00000223217,0.0034866288142421,RNU6-938P
ENSG00000279247;ENSG00000085231,0.0034865050202788498,AK6
ENSG00000242123,0.0034860575643972,RPL36AP47
ENSG00000223026,0.0034833158205858,RN7SKP247
ENSG00000242281,0.0034799229722003,RN7SL159P
ENSG00000257664,0.0034756905987686,RSL24D1P5
ENSG00000224062,0.0034755238151522,TUBB4BP5
ENSG00000278299,0.0034754623581619,TBC1D3C
ENSG00000270849,0.0034754175250147,CHCHD2P3
ENSG00000223498,0.0034728248891067,SLC35C2P1
ENSG00000224650;ENSG00000282305,0.0034703731442350724,IGHV3-74
ENSG00000217178,0.0034701786616216,FAM136FP
ENSG00000254268,0.0034641926535044,RFPL4AP7
ENSG00000243505,0.0034615584086301,RN7SL240P
ENSG00000254464,0.0034598597758827,OR4A3P
ENSG00000222076,0.0034598163084779,RNU2-3P
ENSG00000237256,0.0034580101725181,PGAM3P
ENSG00000265376,0.0034575239045494,MIR466
ENSG00000267467,0.0034570007428736,APOC4
ENSG00000249869,0.0034565586159441,VPS51P10
ENSG00000252302,0.0034551672059104,RNA5SP147
ENSG00000277083;ENSG00000282303,0.00345499819758805,PRSS3P3
ENSG00000255430,0.0034532167086745,CASP1P1
ENSG00000241550,0.0034531350002985,RN7SL41P
ENSG00000199843,0.0034490855802274,RNA5SP358
ENSG00000265905,0.0034468826138542,RN7SL96P
ENSG00000252417,0.0034433826793063,RNU7-179P
ENSG00000244253,0.0034431818314635,RPS29P24
ENSG00000229693,0.003443180066155,SKP2P1
ENSG00000269096,0.0034426788103781,CT45A3
ENSG00000248409;ENSG00000281149,0.0034398213521777297,CCDC188BP
ENSG00000282020;ENSG00000282643;ENSG00000253267;ENSG00000282001,0.0034387089367533116,DLGAP2-AS1
ENSG00000283899,0.0034331924944565,MIR761
ENSG00000211651;ENSG00000274854,0.0034331311612203637,IGLV1-44
ENSG00000242065,0.0034319321901147,RN7SL291P
ENSG00000259979,0.0034309062074658,VN1R68P
ENSG00000282894,0.0034297950512156,DUX4L33
ENSG00000250630,0.0034269436911791,MTCO1P35
ENSG00000207104,0.0034261176424365,RNU6-434P
ENSG00000252368,0.0034211022575744,RNA5SP43
ENSG00000233807,0.0034198589331658,AMZ2P3
ENSG00000285286;ENSG00000215356,0.0034190116791639018,ZNF705B
ENSG00000213451,0.003416007503722,OR6C69P
ENSG00000201361,0.0034153627617128,RNA5SP433
ENSG00000234878,0.0034148985031302,HSPE1P1
ENSG00000256166,0.0034042067522525,LINC02571
ENSG00000267428,0.0034039650211701,DYNAPP2
ENSG00000252169,0.0034034006039473,RNA5SP200
ENSG00000234376,0.0033949588168836,UBTFL2
ENSG00000201066,0.0033949227444462,RN7SKP280
ENSG00000267631,0.0033942196569552,CGB1
ENSG00000214266,0.0033941982602331,STARP1
ENSG00000253083,0.0033908298616336,RNA5SP106
ENSG00000265691,0.0033907319291699,MIR4460
ENSG00000231570,0.0033900425559827,PPIAP63
ENSG00000248364,0.0033876124029628,OR7E86P
ENSG00000251789,0.0033863044713825,RNU4-57P
ENSG00000252964,0.0033861799351575,RNA5SP400
ENSG00000230639,0.003382480102066,VN1R36P
ENSG00000243581,0.0033822063397669,RPS29P25
ENSG00000199556,0.0033807742849905,RNA5SP361
ENSG00000265172,0.0033749893426526,MIR4262
ENSG00000230465,0.0033746377977951,VENTXP4
ENSG00000258027,0.0033744245805647,NF1P4
ENSG00000271739,0.003369080686876,RNU1-29P
ENSG00000264963,0.0033683561701788,RN7SL440P
ENSG00000252867,0.0033662830969623,RNU6-909P
ENSG00000248838,0.0033660145750654,PGAM1P13
ENSG00000263229;ENSG00000212721,0.0033659010114999,KRTAP4-11
ENSG00000264837,0.0033614332672433,VN1R71P
ENSG00000223398,0.0033595208171037,PRR3P1
ENSG00000206716,0.003357242593365,RNU6-133P
ENSG00000222783,0.0033557258587527,RN7SKP212
ENSG00000215545,0.0033474176409722,DEFB116
ENSG00000259593,0.0033417459345163,MTND5P40
ENSG00000250830,0.0033402947251062,MRPS35P2
ENSG00000201065,0.0033353270712774,RNU6-461P
ENSG00000283507,0.0033335579495888,MIR1302-1
ENSG00000255315,0.0033323131673421,OR8A3P
ENSG00000206764,0.0033307953147722,RNU6-152P
ENSG00000227657,0.0033304464401848,SERPINA7P1
ENSG00000240545,0.0033282248484005,RN7SL492P
ENSG00000248761,0.0033242825083666,TMEM69P2
ENSG00000199251,0.003317067047355,RNU6-664P
ENSG00000222826,0.0033167154938409,RN7SKP286
ENSG00000225959,0.0033160504022147,MTND4P3
ENSG00000275167,0.0033133930151767,MIR6815
ENSG00000253073,0.0033122015962804,RN7SKP295
ENSG00000281191;ENSG00000196224;ENSG00000275920,0.0033099255483962256,KRTAP5-3
ENSG00000170983,0.0033071740605081,LINC00208
ENSG00000206615,0.0033062877762828,RNU6-338P
ENSG00000109920;ENSG00000285182,0.0033023559347220366,FNBP4
ENSG00000229745,0.0033023223587958,BPY2DP
ENSG00000242417,0.0033007842941465,RPL18P1
ENSG00000252446,0.0032991030700598,RNU6-405P
ENSG00000254954,0.003296372246984,SLC2A13P1
ENSG00000201033,0.003293654541796,RNU1-96P
ENSG00000201826,0.0032913103004912,RNU6-867P
ENSG00000271465,0.0032893206701652,SQSTM1P1
ENSG00000265734,0.0032852240923541,MIR4438
ENSG00000237891,0.0032844158372086,UBE2V1P16
ENSG00000274705,0.0032822631732972,MIR486-1
ENSG00000250627,0.0032812821365094,TTC39CP1
ENSG00000105856;ENSG00000283847,0.0032786711434194503,HBP1
ENSG00000207984,0.0032782067690683,MIR513A2
ENSG00000217268,0.0032762486741226,TXNP7
ENSG00000233676,0.0032751097422621,FDPSP6
ENSG00000282321,0.0032736456391413,MTND1P7
ENSG00000235539,0.0032732275534216,MTND1P33
ENSG00000274274,0.0032705488717498,GAGE13
ENSG00000275030,0.0032694415134481,RNU6-538P
ENSG00000146242;ENSG00000283085,0.0032693610230702867,TPBG
ENSG00000250036,0.0032651136604287,IGKV1D-37
ENSG00000284018,0.0032646134439364,SSU72L5
ENSG00000266690,0.003257591314294,MIR4274
ENSG00000206671,0.0032570029724716,RNU6-471P
ENSG00000201165,0.0032563661997117,RNU6-1229P
ENSG00000254345,0.0032555403396028,IGKV2D-23
ENSG00000212459,0.0032540154609886,RNU6-695P
ENSG00000282483;ENSG00000277880,0.0032525584548201,TRBV17
ENSG00000237997,0.0032518739121307,RCC2P2
ENSG00000224296,0.0032502997502652,MRPL49P1
ENSG00000216859,0.0032453068986434,DHFRP5
ENSG00000201420,0.0032452590613055,RNA5SP512
ENSG00000131738;ENSG00000263012,0.0032448998812040497,KRT33B
ENSG00000227873,0.0032384926190103,FAM136GP
ENSG00000265993,0.0032371057265888,MIR5694
ENSG00000255560,0.0032368079620681,OR4R2P
ENSG00000271923,0.0032348703643021,RNU6-86P
ENSG00000157873;ENSG00000273936,0.0032342374849021003,TNFRSF14
ENSG00000252385,0.0032310832484204,RNU6-68P
ENSG00000103429;ENSG00000275618,0.00322907765391375,BFAR
ENSG00000229706;ENSG00000236415;ENSG00000229216;ENSG00000231118;ENSG00000219797;ENSG00000235596;ENSG00000225317;ENSG00000230616,0.0032219942209463816,PPIAP9
ENSG00000225723,0.0032188744057884,MTND6P15
ENSG00000111266;ENSG00000280962,0.003216481891470433,DUSP16
ENSG00000214642,0.0032118144291446,DEFB113
ENSG00000227840,0.0032104455471796,KRTAP8-3P
ENSG00000206891,0.0032090446908008,RNU6-217P
ENSG00000212373,0.003208540005303,RNA5SP171
ENSG00000283242,0.003206895680561,MIR384
ENSG00000255033,0.0032043952063116,SERPINA15P
ENSG00000264240,0.0032039711433073,CPDP1
ENSG00000270123,0.0032022426091089,VTRNA2-1
ENSG00000243671,0.0031987787818699,RN7SL761P
ENSG00000207797,0.0031968783191221,MIR187
ENSG00000252661,0.0031911848613779,RNU6-782P
ENSG00000222791,0.0031910058081847,RNU6-67P
ENSG00000233880,0.0031898422365673,NFYCP1
ENSG00000274056,0.0031880413123256,MIR6507
ENSG00000259095,0.0031870540388985,GTF2IP22
ENSG00000196302,0.00318629082621,GUSBP15
ENSG00000277872,0.0031820362763842,MIR6817
ENSG00000263206,0.0031802069248068,KYNUP3
ENSG00000206665,0.0031774858781275,RNU6-573P
ENSG00000267154,0.0031753262374958,OR1M4P
ENSG00000226142,0.0031724734474764,RPL35P8
ENSG00000238493,0.0031712693997757,RNU6-221P
ENSG00000219627,0.0031698087420077,CYCSP17
ENSG00000233357,0.0031672951331235,RPL30P15
ENSG00000222659,0.0031669499825728,RNU2-8P
ENSG00000270411,0.0031667639610962,HSPD1P19
ENSG00000258899,0.0031648962826399,OR4U1P
ENSG00000233939,0.0031618857363943,RPL27AP4
ENSG00000237558,0.0031608677600211,CDY7P
ENSG00000231371,0.0031605232604806,AKR1B1P8
ENSG00000199773,0.0031596184318624,RNU1-76P
ENSG00000240584,0.0031579224493821,RN7SL547P
ENSG00000252497,0.0031559427715339,RPPH1-2P
ENSG00000252987,0.0031558337880874,RNA5SP66
ENSG00000199985,0.0031552441657163,RNA5SP264
ENSG00000160767;ENSG00000262666,0.0031537992769165,ENTREP3
ENSG00000255416,0.0031510381229586,OR10AF1P
ENSG00000265165,0.0031495303556047,MIR4307
ENSG00000259261,0.0031493823086607,IGHV4OR15-8
ENSG00000282456;ENSG00000263715,0.003147118937480235,LINC02210-CRHR1
ENSG00000229744,0.00314521483997,SDHDP5
ENSG00000241604,0.0031449548808816,RN7SL340P
ENSG00000252257,0.0031434130780157,RN7SKP265
ENSG00000278656;ENSG00000278850;ENSG00000284295;ENSG00000275262;ENSG00000275838;ENSG00000276004;ENSG00000275629;ENSG00000275511;ENSG00000278726;ENSG00000273735;ENSG00000240403;ENSG00000284466;ENSG00000278707;ENSG00000275416;ENSG00000278710;ENSG00000278474;ENSG00000284213;ENSG00000284528;ENSG00000277181;ENSG00000284192;ENSG00000278809;ENSG00000276882;ENSG00000274722;ENSG00000276424;ENSG00000278403;ENSG00000275083;ENSG00000278361;ENSG00000277982;ENSG00000275626;ENSG00000276357;ENSG00000278442;ENSG00000278758;ENSG00000273911;ENSG00000277709;ENSG00000276739;ENSG00000275566,0.0031364830696133114,KIR3DL2
ENSG00000237653,0.0031362712126428,PERPP1
ENSG00000222361,0.0031351647448622,RNU6-1186P
ENSG00000227937,0.0031322834787143,MTND2P30
ENSG00000272559,0.0031272429945626,OR51F3P
ENSG00000251886,0.0031250877208464,RNU6-120P
ENSG00000277410,0.0031227932332747,H2BP5
ENSG00000242654,0.0031214378655445,RPL32P14
ENSG00000244318,0.0031209681926069,RN7SL252P
ENSG00000230066,0.0031184592678282,FAM197Y3
ENSG00000250099,0.0031182897700516,TRPC6P6
ENSG00000200331,0.0031179677398756,RNU6-183P
ENSG00000228465,0.0031174589187266,TRAPPC2P10
ENSG00000207321,0.0031142922935194,RNU6-160P
ENSG00000270971,0.003113068936141,REXO1L8P
ENSG00000236987,0.0031130659388264,NDUFA5P8
ENSG00000238190,0.0031111217305771,HMGB1P15
ENSG00000228450,0.0031087560922424,NLRP7P1
ENSG00000253685,0.0031085935016821,MTND5P41
ENSG00000224627,0.0031046859081825,RPL37P10
ENSG00000223007,0.0031046327173233,RN7SKP73
ENSG00000212595,0.0031043526350951,RNA5SP525
ENSG00000227611,0.0031031963070851,LINC01074
ENSG00000265631,0.0031026570152047,BNIP3P3
ENSG00000242688,0.0031018946608372,RN7SL304P
ENSG00000227988,0.0031002545038965,CRIPTOP1
ENSG00000199892,0.0030997210684347,RNU1-17P
ENSG00000259074,0.0030974061409037,PSMB7P1
ENSG00000264511,0.0030913479741138,MIR3678
ENSG00000207492,0.0030907836867606,RNU6-713P
ENSG00000255019,0.0030895270722273,OR5D15P
ENSG00000204555,0.0030885047032961,CFTRP3
ENSG00000174914;ENSG00000261958,0.0030873377865935536,OR9G1
ENSG00000274657;ENSG00000178248,0.0030834536993715168,FAM230I
ENSG00000133460;ENSG00000275744,0.0030819953610460053,SLC2A11
ENSG00000234922,0.0030779497898561,TSEN15P3
ENSG00000281543;ENSG00000245685;ENSG00000280716;ENSG00000281787,0.003076319289973463,FRG1-DT
ENSG00000199156,0.0030744441128039,MIR422A
ENSG00000271492,0.0030725757968066,MEMO1P5
ENSG00000235922,0.0030710849972452,RPL13P14
ENSG00000227661,0.0030702078739541,MTCO3P18
ENSG00000242638,0.0030694493565736,RN7SL294P
ENSG00000239383,0.0030675338398741,VPS51P4
ENSG00000285514;ENSG00000263407,0.00306519045605665,MIR4660
ENSG00000242118,0.0030650858868358,RN7SL201P
ENSG00000206718,0.0030600905406639,RNU6-546P
ENSG00000223746,0.0030600661557878,ELOCP30
ENSG00000266887,0.0030595064254885,MIR4535
ENSG00000199620,0.003055743235861,RNA5SP258
ENSG00000252506,0.0030526829804247,RNU6-180P
ENSG00000252848,0.0030519719819907,RNA5SP230
ENSG00000212365,0.0030486040348644,RNA5SP332
ENSG00000231723,0.0030482575820607,CAPZBP1
ENSG00000265372,0.0030477521619367,MIR4675
ENSG00000239078;ENSG00000285167,0.00304520029903555,RNU7-55P
ENSG00000263746,0.0030438864831353,MIR4277
ENSG00000213470,0.0030397649901845,RPL31P51
ENSG00000282921,0.0030389295859875,CFTRP2
ENSG00000240827,0.0030332430036099,RPL19P7
ENSG00000252053,0.0030327856340326,RNU6-1101P
