#id: 1825491670
#name: H.sapiens - Whole organism (Integrated)
#score: 31.9
#coverage: 99
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM: 31.9, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#weights: Human_PeptideAtlas_2011-08_Ens62.new:0.747;9606-PA_201408:0.075;HsapiensBuild242_May2010.peptides.new:0.043;peptideatlaBuild_March2009.peptides.new:0.041;Human_iBAQ_Khan_2013:0.038;9606_GPM_201408:0.036;GPM_2012_09_Homo_sapiens_-_ensembl:0.02;
#publication_year: 2025
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#gene_name	string_external_id	abundance
CYP2R1	9606.ENSP00000334592	0.004
TIGD7	9606.ENSP00000380071	0.004
IFITM10	9606.ENSP00000344430	0.004
OR1J1	9606.ENSP00000259357	0.004
SCNN1A	9606.ENSP00000353292	0.004
FBXO24	9606.ENSP00000416558	0.004
IQANK1	9606.ENSP00000489685	0.004
MGAT3	9606.ENSP00000345270	0.004
IFNL2	9606.ENSP00000333639	0.004
LRTOMT	9606.ENSP00000305742	0.004
DET1	9606.ENSP00000456340	0.004
FNIP2	9606.ENSP00000264433	0.004
MBD3L2B	9606.ENSP00000489619	0.004
TRAM1L1	9606.ENSP00000309402	0.004
NDST2	9606.ENSP00000310657	0.004
SLC9A2	9606.ENSP00000233969	0.004
C17orf98	9606.ENSP00000479396	0.004
DCDC2B	9606.ENSP00000386870	0.004
GPR174	9606.ENSP00000494310	0.004
PRAMEF8	9606.ENSP00000349931	0.004
PRAMEF7	9606.ENSP00000484237	0.004
OR3A3	9606.ENSP00000291231	0.004
LACTBL1	9606.ENSP00000402297	0.004
USP17L23	9606.ENSP00000424077	0.004
MCIDAS	9606.ENSP00000426359	0.004
MBD3L3	9606.ENSP00000333183	0.004
MBD3L2	9606.ENSP00000370800	0.004
MBD3L4	9606.ENSP00000370801	0.004
SLC45A1	9606.ENSP00000418096	0.004
TM4SF5	9606.ENSP00000270560	0.004
USP17L13	9606.ENSP00000414392	0.004
C19orf67	9606.ENSP00000449137	0.004
OAZ3	9606.ENSP00000383784	0.004
OR3A2	9606.ENSP00000386180	0.004
KCNRG	9606.ENSP00000324191	0.004
WEE2	9606.ENSP00000380675	0.004
TMEM150C	9606.ENSP00000420919	0.004
LRRC75B	9606.ENSP00000320520	0.004
RSPH14	9606.ENSP00000216036	0.004
PIRT	9606.ENSP00000462046	0.004
ALLC	9606.ENSP00000252505	0.004
FRMPD2	9606.ENSP00000363317	0.003
KDM4D	9606.ENSP00000334181	0.003
CFAP73	9606.ENSP00000333915	0.003
SEL1L2	9606.ENSP00000367312	0.003
OR5W2	9606.ENSP00000342448	0.003
ZC3H12B	9606.ENSP00000340839	0.003
FAM81B	9606.ENSP00000283357	0.003
SPRED3	9606.ENSP00000345405	0.003
MBD3L5	9606.ENSP00000331435	0.003
DUSP21	9606.ENSP00000343244	0.003
TAFA1	9606.ENSP00000418575	0.003
ARHGEF33	9606.ENSP00000387020	0.003
KDM4F	9606.ENSP00000491279	0.003
MYEOV	9606.ENSP00000412482	0.003
TRPC7	9606.ENSP00000426070	0.003
TAF11L4	9606.ENSP00000491494	0.003
SIGLEC15	9606.ENSP00000374125	0.003
SLC24A4	9606.ENSP00000431840	0.003
INSL4	9606.ENSP00000239316	0.003
ERFL	9606.ENSP00000491574	0.003
RNF207	9606.ENSP00000367173	0.003
PRSS55	9606.ENSP00000333003	0.003
TEX13A	9606.ENSP00000471604	0.003
OR56A4	9606.ENSP00000328215	0.003
WSCD1	9606.ENSP00000460825	0.003
SLC36A3	9606.ENSP00000366942	0.003
LY6L	9606.ENSP00000455811	0.003
CXorf51A	9606.ENSP00000489806	0.003
CXorf51B	9606.ENSP00000490294	0.003
ASIP	9606.ENSP00000454804	0.003
CABP7	9606.ENSP00000216144	0.003
SRD5A1	9606.ENSP00000274192	0.003
CCDC27	9606.ENSP00000294600	0.003
TMEM191C	9606.ENSP00000489706	0.003
KRTAP19-7	9606.ENSP00000334696	0.003
GMCL1	9606.ENSP00000282570	0.003
GPR182	9606.ENSP00000300098	0.003
CAPN14	9606.ENSP00000385247	0.003
TMEM69	9606.ENSP00000361095	0.003
TEPP	9606.ENSP00000290871	0.003
TCP10L	9606.ENSP00000300258	0.003
LARGE1	9606.ENSP00000347088	0.003
HS3ST1	9606.ENSP00000002596	0.003
CCDC13	9606.ENSP00000309836	0.003
CDH12	9606.ENSP00000371689	0.003
ENSP00000496982	9606.ENSP00000496982	0.003
SBK3	9606.ENSP00000483467	0.003
ZNF165	9606.ENSP00000366542	0.003
POTED	9606.ENSP00000299443	0.003
OR51S1	9606.ENSP00000322754	0.003
LCE6A	9606.ENSP00000411070	0.003
TMEM191B	9606.ENSP00000481358	0.003
ADCY4	9606.ENSP00000312126	0.003
OR6B1	9606.ENSP00000492907	0.003
C4orf47	9606.ENSP00000368127	0.003
ANKRD7	9606.ENSP00000265224	0.003
CFC1B	9606.ENSP00000281882	0.003
C8orf58	9606.ENSP00000289989	0.003
TMEM53	9606.ENSP00000361311	0.003
LOC100288966	9606.ENSP00000479139	0.003
LRRC55	9606.ENSP00000498533	0.003
DNHD1	9606.ENSP00000254579	0.003
SPDYE14	9606.ENSP00000498497	0.003
SPDYE11	9606.ENSP00000498510	0.003
ENSP00000498801	9606.ENSP00000498801	0.003
SPDYE8P	9606.ENSP00000498819	0.003
SPDYE9P	9606.ENSP00000498945	0.003
ENSP00000499200	9606.ENSP00000499200	0.003
DCDC2C	9606.ENSP00000382097	0.003
APOL4	9606.ENSP00000338260	0.003
CYP27B1	9606.ENSP00000228606	0.003
CCBE1	9606.ENSP00000497183	0.003
OR52E2	9606.ENSP00000322088	0.003
TMEM217	9606.ENSP00000338164	0.003
OR10H2	9606.ENSP00000306095	0.003
AATK	9606.ENSP00000324196	0.003
LHFPL4	9606.ENSP00000287585	0.003
KCNK6	9606.ENSP00000263372	0.003
CFAP54	9606.ENSP00000431759	0.003
CFAP47	9606.ENSP00000367922	0.003
SLC29A4	9606.ENSP00000380081	0.003
TAF11L3	9606.ENSP00000492787	0.003
DUSP13	9606.ENSP00000475626	0.003
ANO2	9606.ENSP00000348453	0.003
MAJIN	9606.ENSP00000301896	0.003
OR2G6	9606.ENSP00000493355	0.003
SMIM21	9606.ENSP00000462106	0.003
OPN5	9606.ENSP00000360255	0.003
OR2T1	9606.ENSP00000355430	0.003
ZNF785	9606.ENSP00000378642	0.003
ANKRD65	9606.ENSP00000445688	0.003
DUXB	9606.ENSP00000491301	0.003
SLC5A4	9606.ENSP00000266086	0.003
HAP1	9606.ENSP00000334002	0.003
EVC	9606.ENSP00000264956	0.003
ABHD1	9606.ENSP00000326491	0.003
P2RX6	9606.ENSP00000416193	0.003
TMCO2	9606.ENSP00000361852	0.003
LYZL6	9606.ENSP00000483897	0.003
ZNF518B	9606.ENSP00000317614	0.003
NODAL	9606.ENSP00000287139	0.003
CFC1	9606.ENSP00000259216	0.003
HTR2B	9606.ENSP00000258400	0.003
TTLL8	9606.ENSP00000392252	0.003
FAM189A1	9606.ENSP00000261275	0.003
SERINC4	9606.ENSP00000319796	0.003
CYP26C1	9606.ENSP00000498424	0.003
MRGPRE	9606.ENSP00000374482	0.003
ISX	9606.ENSP00000311492	0.003
CDKL4	9606.ENSP00000378476	0.003
FAM72D	9606.ENSP00000383682	0.003
FAM72C	9606.ENSP00000463032	0.003
SLC25A45	9606.ENSP00000381782	0.003
OR4K17	9606.ENSP00000319197	0.003
HAVCR1	9606.ENSP00000487363	0.003
LRRC29	9606.ENSP00000377561	0.003
ASB18	9606.ENSP00000386532	0.003
ATP6V0E2	9606.ENSP00000411672	0.003
SLC18A1	9606.ENSP00000387549	0.003
TMEM107	9606.ENSP00000314116	0.003
LINC00514	9606.ENSP00000488558	0.003
NBPF20	9606.ENSP00000479291	0.003
OR7D2	9606.ENSP00000493200	0.003
P3R3URF	9606.ENSP00000480059	0.003
TMEM121B	9606.ENSP00000329318	0.003
LRRC61	9606.ENSP00000352642	0.003
NPIPA5	9606.ENSP00000433597	0.003
BEND4	9606.ENSP00000421169	0.003
SLC30A2	9606.ENSP00000363394	0.003
LOC100509620	9606.ENSP00000456868	0.003
OR2T29	9606.ENSP00000492895	0.003
OR2T5	9606.ENSP00000493066	0.003
SMIM39	9606.ENSP00000490782	0.003
KLRF1	9606.ENSP00000483713	0.003
CCDC116	9606.ENSP00000292779	0.003
TCF24	9606.ENSP00000455444	0.003
GABRR2	9606.ENSP00000386029	0.003
TEX48	9606.ENSP00000490263	0.003
OR1A2	9606.ENSP00000371377	0.003
ACOT6	9606.ENSP00000370531	0.003
MRGPRX4	9606.ENSP00000314042	0.003
ZCWPW2	9606.ENSP00000373278	0.003
ZNRF4	9606.ENSP00000222033	0.003
CALML6	9606.ENSP00000304643	0.003
SIRT4	9606.ENSP00000202967	0.003
SLC35E3	9606.ENSP00000381089	0.003
CD300C	9606.ENSP00000329507	0.003
ZNF596	9606.ENSP00000381613	0.003
ENSP00000487094	9606.ENSP00000487094	0.002
CC2D2B	9606.ENSP00000386988	0.002
IL13	9606.ENSP00000304915	0.002
HCST	9606.ENSP00000246551	0.002
IER5L	9606.ENSP00000361569	0.002
NUGGC	9606.ENSP00000408697	0.002
TRPM8	9606.ENSP00000323926	0.002
OR7C1	9606.ENSP00000493026	0.002
OR52N5	9606.ENSP00000493190	0.002
GALNT17	9606.ENSP00000329654	0.002
OR2W3	9606.ENSP00000353516	0.002
STK32A	9606.ENSP00000381535	0.002
IFNGR2	9606.ENSP00000371425	0.002
EXD3	9606.ENSP00000340474	0.002
MROH9	9606.ENSP00000356733	0.002
TM6SF2	9606.ENSP00000374014	0.002
SVOP	9606.ENSP00000479104	0.002
NUP62CL	9606.ENSP00000361544	0.002
AMELY	9606.ENSP00000372505	0.002
HOXA2	9606.ENSP00000222718	0.002
CCDC30	9606.ENSP00000339280	0.002
AMZ1	9606.ENSP00000308149	0.002
BPIFB6	9606.ENSP00000344929	0.002
RNF223	9606.ENSP00000410533	0.002
PRAMEF2	9606.ENSP00000240189	0.002
ANKRD33	9606.ENSP00000301190	0.002
RXYLT1	9606.ENSP00000261234	0.002
CFAP161	9606.ENSP00000286732	0.002
OR4C13	9606.ENSP00000452277	0.002
GIMD1	9606.ENSP00000491450	0.002
SLC24A5	9606.ENSP00000341550	0.002
DRD1	9606.ENSP00000377353	0.002
EVX1	9606.ENSP00000419266	0.002
C17orf50	9606.ENSP00000475146	0.002
MARCHF11	9606.ENSP00000333181	0.002
ST8SIA3	9606.ENSP00000320431	0.002
DNAJC22	9606.ENSP00000446830	0.002
RP1L1	9606.ENSP00000371923	0.002
KY	9606.ENSP00000397598	0.002
ADRB3	9606.ENSP00000343782	0.002
CREB3	9606.ENSP00000342136	0.002
TEX13B	9606.ENSP00000303777	0.002
TMEM184A	9606.ENSP00000297477	0.002
CLEC20A	9606.ENSP00000490899	0.002
C11orf42	9606.ENSP00000321021	0.002
OR5H15	9606.ENSP00000493082	0.002
OR11A1	9606.ENSP00000366354	0.002
CCT8L2	9606.ENSP00000353048	0.002
RHBG	9606.ENSP00000441197	0.002
RNF122	9606.ENSP00000256257	0.002
SLC22A14	9606.ENSP00000273173	0.002
DCDC1	9606.ENSP00000385936	0.002
MINDY4B	9606.ENSP00000491923	0.002
OR4N2	9606.ENSP00000493327	0.002
TMEM125	9606.ENSP00000429275	0.002
SCX	9606.ENSP00000476384	0.002
ASB2	9606.ENSP00000451575	0.002
GFY	9606.ENSP00000459439	0.002
KRTAP5-11	9606.ENSP00000381541	0.002
KIAA1257	9606.ENSP00000265068	0.002
PIP5KL1	9606.ENSP00000373399	0.002
OR10G4	9606.ENSP00000493354	0.002
LEKR1	9606.ENSP00000474182	0.002
OR10G9	9606.ENSP00000364164	0.002
RGL4	9606.ENSP00000290691	0.002
ABHD12B	9606.ENSP00000336693	0.002
KRBOX1	9606.ENSP00000388094	0.002
TRIM49D1	9606.ENSP00000474850	0.002
TRIM49D2	9606.ENSP00000485097	0.002
DEFB131B	9606.ENSP00000485141	0.002
C21orf62	9606.ENSP00000418653	0.002
IL15	9606.ENSP00000296545	0.002
ENSP00000488984	9606.ENSP00000488984	0.002
OR11G2	9606.ENSP00000349930	0.002
AICDA	9606.ENSP00000229335	0.002
MUC22	9606.ENSP00000455906	0.002
KRTAP19-3	9606.ENSP00000386376	0.002
TMEM250	9606.ENSP00000453019	0.002
CEP19	9606.ENSP00000387209	0.002
V9GYS6_HUMAN	9606.ENSP00000477043	0.002
LRRIQ1	9606.ENSP00000376910	0.002
DHH	9606.ENSP00000497483	0.002
ENSP00000497740	9606.ENSP00000497740	0.002
OSM	9606.ENSP00000215781	0.002
OR51E2	9606.ENSP00000380153	0.002
LIPI	9606.ENSP00000343331	0.002
HRH4	9606.ENSP00000256906	0.002
BIVM	9606.ENSP00000257336	0.002
OR11H12	9606.ENSP00000449002	0.002
MROH8	9606.ENSP00000339971	0.002
NKX6-3	9606.ENSP00000429553	0.002
TTLL6	9606.ENSP00000377043	0.002
PRAMEF18	9606.ENSP00000485473	0.002
DGKK	9606.ENSP00000477515	0.002
HHIPL2	9606.ENSP00000342118	0.002
IL1RAPL2	9606.ENSP00000361663	0.002
DRD4	9606.ENSP00000176183	0.002
ZNF793	9606.ENSP00000487183	0.002
NR0B2	9606.ENSP00000254227	0.002
RNASE13	9606.ENSP00000372410	0.002
CNGB3	9606.ENSP00000316605	0.002
OR5B21	9606.ENSP00000353537	0.002
ARHGDIG	9606.ENSP00000219409	0.002
RXFP2	9606.ENSP00000298386	0.002
PLK2	9606.ENSP00000274289	0.002
VWC2L	9606.ENSP00000308976	0.002
NXPE2	9606.ENSP00000374237	0.002
NANOGNB	9606.ENSP00000371553	0.002
CCDC196	9606.ENSP00000489898	0.002
FZD9	9606.ENSP00000345785	0.002
TTLL9	9606.ENSP00000442515	0.002
UBAP1L	9606.ENSP00000454012	0.002
SLC45A2	9606.ENSP00000296589	0.002
PKD1L1	9606.ENSP00000289672	0.002
HTR3E	9606.ENSP00000406050	0.002
PTGDR	9606.ENSP00000303424	0.002
TMEM150A	9606.ENSP00000387292	0.002
ASTL	9606.ENSP00000343674	0.002
PTX4	9606.ENSP00000445277	0.002
MYMK	9606.ENSP00000419712	0.002
OR7C2	9606.ENSP00000248072	0.002
EEF1AKMT3	9606.ENSP00000300209	0.002
SCNN1B	9606.ENSP00000345751	0.002
BTBD19	9606.ENSP00000395461	0.002
ENSP00000490444	9606.ENSP00000490444	0.002
PRSS51	9606.ENSP00000497613	0.002
TEX55	9606.ENSP00000295622	0.002
C10orf62	9606.ENSP00000359674	0.002
IFNW1	9606.ENSP00000369578	0.002
C10orf99	9606.ENSP00000361199	0.002
LMNTD2	9606.ENSP00000331167	0.002
TCEANC	9606.ENSP00000440038	0.002
ZDHHC19	9606.ENSP00000296326	0.002
GJD3	9606.ENSP00000463752	0.002
CYP7A1	9606.ENSP00000301645	0.002
FBXO8	9606.ENSP00000377280	0.002
HTRA4	9606.ENSP00000305919	0.002
TAFA5	9606.ENSP00000383933	0.002
SAMD5	9606.ENSP00000356444	0.002
SH3TC2	9606.ENSP00000423660	0.002
CENPBD1	9606.ENSP00000393854	0.002
TMEM74B	9606.ENSP00000371318	0.002
ZNF843	9606.ENSP00000322899	0.002
CYYR1	9606.ENSP00000299340	0.002
KCNK9	9606.ENSP00000498198	0.002
KCNJ18	9606.ENSP00000457807	0.002
NKX6-1	9606.ENSP00000295886	0.002
PRAMEF10	9606.ENSP00000235347	0.002
KCNJ12	9606.ENSP00000463778	0.002
OR2C1	9606.ENSP00000307726	0.002
SLFNL1	9606.ENSP00000352299	0.002
KCNE2	9606.ENSP00000290310	0.002
GPIHBP1	9606.ENSP00000480053	0.002
HESX1	9606.ENSP00000498190	0.001
PRR23A	9606.ENSP00000372649	0.001
PRAMEF33	9606.ENSP00000492439	0.001
SNTN	9606.ENSP00000341442	0.001
NCMAP	9606.ENSP00000363513	0.001
C4orf19	9606.ENSP00000371408	0.001
BBIP1	9606.ENSP00000433157	0.001
TSSK4	9606.ENSP00000339179	0.001
TMEM220	9606.ENSP00000339830	0.001
SLC7A9	9606.ENSP00000023064	0.001
SLC26A7	9606.ENSP00000309504	0.001
SSU72P4	9606.ENSP00000491663	0.001
SSU72P2	9606.ENSP00000491669	0.001
SSU72P3	9606.ENSP00000491768	0.001
SSU72P7	9606.ENSP00000491894	0.001
SSU72P5	9606.ENSP00000491949	0.001
ANKRD40CL	9606.ENSP00000494384	0.001
SYT16	9606.ENSP00000478637	0.001
KCNH8	9606.ENSP00000328813	0.001
TMEM203	9606.ENSP00000375053	0.001
VWDE	9606.ENSP00000275358	0.001
KDM4E	9606.ENSP00000397239	0.001
SPATA21	9606.ENSP00000335612	0.001
SHISA6	9606.ENSP00000390084	0.001
FRMPD3	9606.ENSP00000276185	0.001
CSMD3	9606.ENSP00000297405	0.001
TSSK2	9606.ENSP00000382544	0.001
MYMX	9606.ENSP00000490143	0.001
IGFL4	9606.ENSP00000366926	0.001
BEND6	9606.ENSP00000359782	0.001
FIGNL2	9606.ENSP00000491257	0.001
GPR137C	9606.ENSP00000315106	0.001
SMLR1	9606.ENSP00000456026	0.001
TTC23	9606.ENSP00000377690	0.001
FAM181A	9606.ENSP00000267594	0.001
ADCYAP1	9606.ENSP00000462647	0.001
TMPRSS15	9606.ENSP00000284885	0.001
FIGLA	9606.ENSP00000333097	0.001
MLNR	9606.ENSP00000218721	0.001
RAG1	9606.ENSP00000299440	0.001
RANBP3L	9606.ENSP00000421853	0.001
UBE2Q2L	9606.ENSP00000453012	0.001
ANXA2R	9606.ENSP00000315915	0.001
MARCOL	9606.ENSP00000490292	0.001
OVCH1	9606.ENSP00000326708	0.001
LOC400499	9606.ENSP00000470478	0.001
OR52H1	9606.ENSP00000493308	0.001
SMIM35	9606.ENSP00000490666	0.001
TM4SF20	9606.ENSP00000303028	0.001
DUSP26	9606.ENSP00000256261	0.001
B4GALT6	9606.ENSP00000306459	0.001
PLA2G3	9606.ENSP00000215885	0.001
C1orf185	9606.ENSP00000360824	0.001
AIRE	9606.ENSP00000291582	0.001
OR4N4	9606.ENSP00000332500	0.001
LINC02203-2	9606.ENSP00000485668	0.001
ENSP00000493899	9606.ENSP00000493899	0.001
LINC02203	9606.ENSP00000495705	0.001
LOC102723532	9606.ENSP00000480318	0.001
C17orf113	9606.ENSP00000490245	0.001
FOXH1	9606.ENSP00000366534	0.001
ELF5	9606.ENSP00000311010	0.001
GALNT8	9606.ENSP00000252318	0.001
OCLM	9606.ENSP00000460371	0.001
LTB4R2	9606.ENSP00000445772	0.001
ENSP00000498626	9606.ENSP00000498626	0.001
CCDC194	9606.ENSP00000490504	0.001
C16orf95	9606.ENSP00000455079	0.001
SMIM17	9606.ENSP00000471126	0.001
ATP6V1FNB	9606.ENSP00000490280	0.001
C1orf194	9606.ENSP00000358965	0.001
FAXDC2	9606.ENSP00000320604	0.001
P2RY13	9606.ENSP00000320376	0.001
TMEM232	9606.ENSP00000401477	0.001
C2orf80	9606.ENSP00000343171	0.001
CST9L	9606.ENSP00000366178	0.001
KCNS1	9606.ENSP00000445595	0.001
MEIKIN	9606.ENSP00000488568	0.001
ANKRD31	9606.ENSP00000274361	0.001
DUXA	9606.ENSP00000452398	0.001
CDH18	9606.ENSP00000371710	0.001
SMIM41	9606.ENSP00000493663	0.001
DEFB110	9606.ENSP00000360190	0.001
ADAM18	9606.ENSP00000265707	0.001
DMRT2	9606.ENSP00000371686	0.001
KRTAP19-6	9606.ENSP00000375107	0.001
NPAS1	9606.ENSP00000469142	0.001
NKX1-1	9606.ENSP00000407978	0.001
SYT8	9606.ENSP00000371394	0.001
ENSP00000498770	9606.ENSP00000498770	0.001
MS4A5	9606.ENSP00000300190	0.001
HS3ST4	9606.ENSP00000330606	0.001
TGM6	9606.ENSP00000202625	0.001
TEX49	9606.ENSP00000489652	0.001
TMEM240	9606.ENSP00000368007	0.001
CD300LD	9606.ENSP00000364501	0.001
KRTAP19-1	9606.ENSP00000375108	0.001
PLEKHH1	9606.ENSP00000330278	0.001
PRSS53	9606.ENSP00000280606	0.001
C10orf95	9606.ENSP00000489684	0.001
PNMA6F	9606.ENSP00000488302	0.001
OCSTAMP	9606.ENSP00000279028	0.001
MS4A14	9606.ENSP00000433761	0.001
PGBD4	9606.ENSP00000380872	0.001
GSTT4	9606.ENSP00000492273	0.001
ANKRD62	9606.ENSP00000467740	0.001
OR51L1	9606.ENSP00000493015	0.001
WDR27	9606.ENSP00000416289	0.001
CT62	9606.ENSP00000399356	0.001
THSD7B	9606.ENSP00000387145	0.001
GPR153	9606.ENSP00000367125	0.001
LRGUK	9606.ENSP00000285928	0.001
TMPRSS5	9606.ENSP00000299882	0.001
SSU72P8	9606.ENSP00000492512	0.001
SPAAR	9606.ENSP00000490187	0.001
MC2R	9606.ENSP00000333821	0.001
KRTAP5-6	9606.ENSP00000371595	0.001
MS4A6E	9606.ENSP00000300182	0.001
FICD	9606.ENSP00000446479	0.001
IFNE	9606.ENSP00000418018	0.0009
HRCT1	9606.ENSP00000346283	0.0009
C4orf54	9606.ENSP00000427555	0.0009
OR10G2	9606.ENSP00000445383	0.0009
IQCF5	9606.ENSP00000394653	0.0009
TMEM121	9606.ENSP00000376304	0.0009
RNF180	9606.ENSP00000373752	0.0009
HTR3C	9606.ENSP00000322617	0.0009
KHDC1L	9606.ENSP00000359415	0.0009
USHBP1	9606.ENSP00000252597	0.0009
RNF165	9606.ENSP00000269439	0.0009
CCKBR	9606.ENSP00000435534	0.0009
HOXD12	9606.ENSP00000385586	0.0009
SRARP	9606.ENSP00000332162	0.0009
DYTN	9606.ENSP00000396593	0.0009
CHST9	9606.ENSP00000480991	0.0009
ARHGAP40	9606.ENSP00000362442	0.0009
FSD2	9606.ENSP00000335651	0.0009
GJA3	9606.ENSP00000241125	0.0009
FJX1	9606.ENSP00000400223	0.0009
FAM161B	9606.ENSP00000499021	0.0009
C14orf132	9606.ENSP00000490925	0.0008
B4GALNT3	9606.ENSP00000266383	0.0008
OR52E6	9606.ENSP00000328878	0.0008
TAS2R9	9606.ENSP00000240691	0.0008
TRPC5OS	9606.ENSP00000490135	0.0008
PRSS48	9606.ENSP00000401328	0.0008
PRSS45P	9606.ENSP00000401932	0.0008
OOSP4B	9606.ENSP00000494382	0.0008
ANKRD55	9606.ENSP00000342295	0.0008
DEFB121	9606.ENSP00000417128	0.0008
ADGRD2	9606.ENSP00000335156	0.0008
THEGL	9606.ENSP00000456850	0.0008
CHRNB3	9606.ENSP00000289957	0.0008
CCKAR	9606.ENSP00000295589	0.0008
OR4Q3	9606.ENSP00000330049	0.0008
OR51G2	9606.ENSP00000493323	0.0007
C11orf94	9606.ENSP00000401498	0.0007
BHMG1	9606.ENSP00000402674	0.0007
SMIM34A	9606.ENSP00000397039	0.0007
SMIM34B	9606.ENSP00000490209	0.0007
CFAP43	9606.ENSP00000349568	0.0007
TSGA10IP	9606.ENSP00000484252	0.0007
PROP1	9606.ENSP00000311290	0.0007
SLC25A48	9606.ENSP00000493514	0.0007
PRAMEF19	9606.ENSP00000365269	0.0007
DENND6B	9606.ENSP00000391524	0.0007
TMEM171	9606.ENSP00000415030	0.0007
FGF16	9606.ENSP00000399324	0.0007
OR52E5	9606.ENSP00000480583	0.0007
SH2D7	9606.ENSP00000327846	0.0007
PRR29	9606.ENSP00000396936	0.0007
SLC39A2	9606.ENSP00000298681	0.0007
NPBWR2	9606.ENSP00000358783	0.0007
KCTD19	9606.ENSP00000305702	0.0007
KRTAP27-1	9606.ENSP00000372286	0.0006
PVALEF	9606.ENSP00000490956	0.0006
WFDC9	9606.ENSP00000320532	0.0006
OR52E8	9606.ENSP00000444054	0.0006
CCDC39	9606.ENSP00000417960	0.0006
RASD2	9606.ENSP00000216127	0.0006
IQCF3	9606.ENSP00000409373	0.0006
ENSP00000415609	9606.ENSP00000415609	0.0006
OR8G1	9606.ENSP00000493289	0.0006
SMIM9	9606.ENSP00000358542	0.0006
BSX	9606.ENSP00000344285	0.0006
CIDEC	9606.ENSP00000373328	0.0006
OR10Z1	9606.ENSP00000493003	0.0006
OR51V1	9606.ENSP00000321729	0.0006
TPD52L3	9606.ENSP00000341677	0.0006
C11orf71	9606.ENSP00000325508	0.0006
FAM216B	9606.ENSP00000445786	0.0006
ADM5	9606.ENSP00000393631	0.0006
C5AR2	9606.ENSP00000472620	0.0006
ENSP00000484075	9606.ENSP00000484075	0.0006
OR52M1	9606.ENSP00000353343	0.0005
ENSP00000329467	9606.ENSP00000329467	0.0005
PLA2G2F	9606.ENSP00000364243	0.0005
OR51F1	9606.ENSP00000369744	0.0005
DBX2	9606.ENSP00000331470	0.0005
LOC114841037	9606.ENSP00000362054	0.0005
TP53I13	9606.ENSP00000301057	0.0005
OR51F2	9606.ENSP00000493050	0.0005
OR8G5	9606.ENSP00000477014	0.0005
OXGR1	9606.ENSP00000298440	0.0005
SRRM3	9606.ENSP00000480851	0.0005
OR51I1	9606.ENSP00000369559	0.0005
SELENOV	9606.ENSP00000333956	0.0005
GNG14	9606.ENSP00000492612	0.0005
GNRH2	9606.ENSP00000245983	0.0005
ERVV-1	9606.ENSP00000473153	0.0005
INSYN2B	9606.ENSP00000366582	0.0005
PRSS16	9606.ENSP00000230582	0.0005
C22orf31	9606.ENSP00000216071	0.0005
LPAR6	9606.ENSP00000367691	0.0005
C14orf178	9606.ENSP00000348145	0.0005
ENSP00000487146	9606.ENSP00000487146	0.0005
SLC4A9	9606.ENSP00000427661	0.0005
GJB5	9606.ENSP00000340811	0.0005
PROKR2	9606.ENSP00000217270	0.0004
FRMPD4	9606.ENSP00000370057	0.0004
DEFB124	9606.ENSP00000326309	0.0004
OPRM1	9606.ENSP00000394624	0.0004
ERVV-2	9606.ENSP00000472919	0.0004
PRR20G	9606.ENSP00000497409	0.0004
AGBL3	9606.ENSP00000388275	0.0004
SNTG1	9606.ENSP00000493900	0.0004
FAM27E3	9606.ENSP00000498941	0.0004
C8orf74	9606.ENSP00000307129	0.0004
CCER2	9606.ENSP00000460665	0.0004
OR4M1	9606.ENSP00000492985	0.0004
C19orf81	9606.ENSP00000417035	0.0004
OR52W1	9606.ENSP00000309673	0.0004
FAM120AOS	9606.ENSP00000364561	0.0004
SMIM10L1	9606.ENSP00000488907	0.0004
GJB7	9606.ENSP00000435355	0.0004
AMBN	9606.ENSP00000313809	0.0004
OC90	9606.ENSP00000254627	0.0004
C13orf46	9606.ENSP00000490032	0.0004
NPFFR1	9606.ENSP00000277942	0.0004
CCDC187	9606.ENSP00000456543	0.0004
ANKDD1A	9606.ENSP00000325895	0.0004
ARMH2	9606.ENSP00000454913	0.0004
MDFIC2	9606.ENSP00000490638	0.0004
LOC100505841	9606.ENSP00000489710	0.0004
MC4R	9606.ENSP00000299766	0.0004
EFCAB8	9606.ENSP00000383366	0.0004
MUSK	9606.ENSP00000363571	0.0004
OR51D1	9606.ENSP00000492986	0.0004
CEMP1	9606.ENSP00000457380	0.0004
RFX8	9606.ENSP00000401536	0.0004
PDZD9	9606.ENSP00000441685	0.0003
OR2S2	9606.ENSP00000344040	0.0003
FAM240C	9606.ENSP00000490626	0.0003
RNF225	9606.ENSP00000470441	0.0003
OR5T3	9606.ENSP00000305403	0.0003
OR51T1	9606.ENSP00000369738	0.0003
CD164L2	9606.ENSP00000363142	0.0003
NPBWR1	9606.ENSP00000330284	0.0003
TSPEAR	9606.ENSP00000321987	0.0003
CLRN2	9606.ENSP00000424711	0.0003
SPEGNB-2	9606.ENSP00000390353	0.0003
S100Z	9606.ENSP00000320430	0.0003
CES4A	9606.ENSP00000444052	0.0003
ENSP00000489429	9606.ENSP00000489429	0.0003
